SACMEX;2018/0/16;20:54;0.0;0.48;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;20:55;0.0;0.0;-9.999;20000;0;0.0
TLALNE;2018/0/16;20:55;0.0;0.0;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;20:54;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;20:55;0.0;0.02;-9.999;20000;0;0.0
COAPA;2018/0/16;20:55;0.0;0.0;-9.999;20000;0;0.0
CCHOTE;2018/0/16;20:55;0.0;0.0;-9.999;20000;1516157700;0.0
DOSRIOS;2018/0/16;20:55;0.0;0.09;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;20:55;0.0;0.11;-9.999;20000;0;0.0
PREPA4;2018/0/16;20:54;0.0;0.04;-9.999;20000;0;0.0
SACMEX;2018/0/16;20:55;0.0;0.48;-9.999;20000;0;0.0
IIUNAM;2018/0/16;20:55;0.0;0.42;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;20:56;0.0;0.0;-9.999;20000;0;0.0
TLALNE;2018/0/16;20:56;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;20:56;0.0;0.02;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;20:55;0.0;0.0;-9.999;20000;0;0.0
COAPA;2018/0/16;20:56;0.0;0.0;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;20:56;0.0;0.09;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;20:56;0.0;0.11;-9.999;20000;0;0.0
PREPA4;2018/0/16;20:55;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;20:58;0.0;0.42;-9.999;20000;0;0.0
COAPA;2018/0/16;20:59;0.0;0.0;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;20:59;0.0;0.11;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;20:59;0.0;0.0;-9.999;20000;0;0.0
PREPA4;2018/0/16;20:58;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;20:59;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;20:59;0.0;0.48;-9.999;20000;0;0.0
TLALNE;2018/0/16;21:00;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;21:00;0.0;0.02;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;20:59;0.0;0.0;-9.999;20000;0;0.0
COAPA;2018/0/16;21:00;0.0;0.0;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;21:00;0.0;0.09;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;21:00;0.0;0.11;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;21:00;0.0;0.0;-9.999;20000;0;0.0
PREPA4;2018/0/16;20:59;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;21:00;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;21:00;0.0;0.48;-9.999;20000;0;0.0
TLALNE;2018/0/16;21:01;0.0;0.0;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;21:01;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;21:01;0.0;0.02;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;21:00;0.0;0.0;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;21:01;0.0;0.09;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;21:01;0.0;0.11;-9.999;20000;0;0.0
COAPA;2018/0/16;21:01;0.0;0.0;-9.999;20000;0;0.0
PREPA4;2018/0/16;21:00;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;21:01;0.0;0.42;-9.999;20000;0;0.0
TLALNE;2018/0/16;21:02;0.0;0.0;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;21:01;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;21:02;0.0;0.02;-9.999;20000;0;0.0
CCHOTE;2018/0/16;21:02;0.0;0.02;-9.999;20000;1516158120;0.0
DOSRIOS;2018/0/16;21:02;0.0;0.09;-9.999;20000;0;0.0
SACMEX;2018/0/16;21:01;0.0;0.48;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;21:02;0.0;0.11;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;21:02;0.0;0.0;-9.999;20000;0;0.0
PREPA4;2018/0/16;21:01;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;21:02;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;21:02;0.0;0.48;-9.999;20000;0;0.0
TLALNE;2018/0/16;21:03;0.0;0.0;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;21:03;0.0;0.09;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;21:03;0.0;0.02;-9.999;20000;0;0.0
COAPA;2018/0/16;21:03;0.0;0.0;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;21:02;0.0;0.0;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;21:03;0.0;0.0;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;21:03;0.0;0.11;-9.999;20000;0;0.0
PREPA4;2018/0/16;21:02;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;21:03;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;21:03;0.0;0.48;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;21:04;0.0;0.02;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;21:03;0.0;0.0;-9.999;20000;0;0.0
COAPA;2018/0/16;21:04;0.0;0.0;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;21:04;0.0;0.0;-9.999;20000;0;0.0
TLALNE;2018/0/16;21:04;0.0;0.0;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;21:04;0.0;0.09;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;21:04;0.0;0.11;-9.999;20000;0;0.0
PREPA4;2018/0/16;21:03;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;21:04;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;21:04;0.0;0.48;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;21:05;0.0;0.0;-9.999;20000;0;0.0
TLALNE;2018/0/16;21:05;0.0;0.0;-9.999;20000;0;0.0
COAPA;2018/0/16;21:05;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;21:05;0.0;0.02;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;21:05;0.0;0.09;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;21:04;0.0;0.0;-9.999;20000;0;0.0
CCHOTE;2018/0/16;21:04;0.0;0.0;-9.999;20000;1516154700;0.0
CUAJIMALPA;2018/0/16;21:05;0.0;0.11;-9.999;20000;0;0.0
PREPA4;2018/0/16;21:04;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;21:05;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;21:05;0.0;0.48;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;21:05;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;21:06;0.0;0.02;-9.999;20000;0;0.0
TLALNE;2018/0/16;21:06;0.0;0.0;-9.999;20000;0;0.0
COAPA;2018/0/16;21:06;0.0;0.0;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;21:06;0.0;0.09;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;21:06;0.0;0.0;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;21:06;0.0;0.11;-9.999;20000;0;0.0
PREPA4;2018/0/16;21:05;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;21:06;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;21:06;0.0;0.48;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;21:07;0.0;0.0;-9.999;20000;0;0.0
TLALNE;2018/0/16;21:07;0.0;0.0;-9.999;20000;0;0.0
COAPA;2018/0/16;21:07;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;21:07;0.0;0.02;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;21:07;0.0;0.09;-9.999;20000;0;0.0
CCHOTE;2018/0/16;21:07;0.0;0.09;-9.999;20000;1516158420;0.0
CCHVALLEJO;2018/0/16;21:06;0.0;0.0;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;21:07;0.0;0.11;-9.999;20000;0;0.0
PREPA4;2018/0/16;21:06;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;21:07;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;21:07;0.0;0.48;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;21:08;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;21:08;0.0;0.02;-9.999;20000;0;0.0
COAPA;2018/0/16;21:08;0.0;0.0;-9.999;20000;0;0.0
TLALNE;2018/0/16;21:08;0.0;0.0;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;21:07;0.0;0.0;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;21:08;0.0;0.11;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;21:08;0.0;0.09;-9.999;20000;0;0.0
PREPA4;2018/0/16;21:07;0.0;0.04;-9.999;20000;0;0.0
